areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2022-03-10,52722,16425663
nation,England,E92000001,2022-03-09,51378,16373115
nation,England,E92000001,2022-03-08,44918,16321911
nation,England,E92000001,2022-03-07,95324,16277054
nation,England,E92000001,2022-03-06,0,16182092
nation,England,E92000001,2022-03-05,0,16182092
nation,England,E92000001,2022-03-04,31776,16182092
nation,England,E92000001,2022-03-03,32858,16150464
nation,England,E92000001,2022-03-02,32077,16117745
nation,England,E92000001,2022-03-01,26711,16085841
nation,England,E92000001,2022-02-28,60595,16059214
nation,England,E92000001,2022-02-27,0,15998983
nation,England,E92000001,2022-02-26,0,15998983
nation,England,E92000001,2022-02-25,23526,15998983
nation,England,E92000001,2022-02-24,28193,15975718
nation,England,E92000001,2022-02-23,29703,15947871
nation,England,E92000001,2022-02-22,30080,15918472
nation,England,E92000001,2022-02-21,29753,15888557
nation,England,E92000001,2022-02-20,23831,15859074
nation,England,E92000001,2022-02-19,32230,15835403
nation,England,E92000001,2022-02-18,36900,15803539
nation,England,E92000001,2022-02-17,40376,15767071
nation,England,E92000001,2022-02-16,42756,15727107
nation,England,E92000001,2022-02-15,36471,15684719
nation,England,E92000001,2022-02-14,31943,15648433
nation,England,E92000001,2022-02-13,32316,15616753
nation,England,E92000001,2022-02-12,37791,15584863
nation,England,E92000001,2022-02-11,46736,15547597
nation,England,E92000001,2022-02-10,53993,15501331
nation,England,E92000001,2022-02-09,59193,15447906
